Trinidad,10.0795,124.3432,"Unknown Province","Unknown Region"
Balasan,11.4728,123.0878,"Unknown Province","Unknown Region"
Guimbal,10.67,122.32,"Unknown Province","Unknown Region"
Munai,7.9758,124.0636,"Unknown Province","Unknown Region"
Payao,7.5857,122.8022,"Unknown Province","Unknown Region"
Mendez-Nunez,14.1286,120.9058,"Unknown Province","Unknown Region"
Leganes,10.78,122.58,"Unknown Province","Unknown Region"
Bugasong,11.0447,122.0647,"Unknown Province","Unknown Region"
Duenas,11.07,122.62,"Unknown Province","Unknown Region"
Abulug,18.4441,121.4576,"Unknown Province","Unknown Region"
Bonifacio,8.0527,123.6136,"Unknown Province","Unknown Region"
Bayog,7.8474,123.0423,"Unknown Province","Unknown Region"
Mogpog,13.48,121.87,"Unknown Province","Unknown Region"
"Santa Maria",14.475,121.425,"Unknown Province","Unknown Region"
Barugo,11.32,124.73,"Unknown Province","Unknown Region"
Ballesteros,18.4108,121.5169,"Unknown Province","Unknown Region"
"Santa Fe",11.15,123.8,"Unknown Province","Unknown Region"
Aloguinsan,10.2229,123.5491,"Unknown Province","Unknown Region"
Tandubas,5.134,120.3461,"Unknown Province","Unknown Region"
Pinukpuk,17.5731,121.3653,"Unknown Province","Unknown Region"
"New Panamao",5.97,121.2,"Unknown Province","Unknown Region"
Simunul,4.898,119.8213,"Unknown Province","Unknown Region"
Sibutu,4.85,119.47,"Unknown Province","Unknown Region"
"General Nakar",14.7631,121.635,"Unknown Province","Unknown Region"
"Santa Maria",15.9808,120.7003,"Unknown Province","Unknown Region"
Talayan,6.9844,124.3564,"Unknown Province","Unknown Region"
"Laoac East",16.0333,120.55,"Unknown Province","Unknown Region"
Guindulman,9.762,124.488,"Unknown Province","Unknown Region"
"San Manuel",17.02,121.63,"Unknown Province","Unknown Region"
Cantilan,9.3356,125.9769,"Unknown Province","Unknown Region"
"San Remigio",10.8331,122.0875,"Unknown Province","Unknown Region"
Palapag,12.547,125.116,"Unknown Province","Unknown Region"
Jalajala,14.354,121.324,"Unknown Province","Unknown Region"
"Shariff Aguak",6.8647,124.4417,"Unknown Province","Unknown Region"
"San Quintin",15.9844,120.815,"Unknown Province","Unknown Region"
Milaor,13.5956,123.1781,"Unknown Province","Unknown Region"
Sibagat,8.82,125.69,"Unknown Province","Unknown Region"
Initao,8.5,124.3167,"Unknown Province","Unknown Region"
"Lupi Viejo",13.7908,122.9092,"Unknown Province","Unknown Region"
Lianga,8.633,126.0932,"Unknown Province","Unknown Region"
Tabango,11.3067,124.3714,"Unknown Province","Unknown Region"
Baclaran,14.5319,120.9942,"Metro Manila",NCR
Dao,11.38,122.63,"Unknown Province","Unknown Region"
"Tobias Fornier",10.5178,121.945,"Unknown Province","Unknown Region"
Naguilian,17.02,121.85,"Unknown Province","Unknown Region"
Catmon,10.67,123.95,"Unknown Province","Unknown Region"
Kadingilan,7.6003,124.9097,"Unknown Province","Unknown Region"
Capoocan,11.2944,124.6419,"Unknown Province","Unknown Region"
Midsalip,8.0328,123.3147,"Unknown Province","Unknown Region"
"Datu Paglas",6.7669,124.85,"Unknown Province","Unknown Region"
Batobato,6.8361,126.0889,"Unknown Province","Unknown Region"
Masiu,7.82,124.32,"Unknown Province","Unknown Region"
"Sapa Sapa",5.0899,120.2729,"Unknown Province","Unknown Region"
Cabarroguis,16.5103,121.5222,"Unknown Province","Unknown Region"
Columbio,6.7,124.93,"Unknown Province","Unknown Region"
"San Vicente",10.5281,119.2542,"Unknown Province","Unknown Region"
Bacarra,18.2519,120.6107,"Unknown Province","Unknown Region"
Batan,11.5853,122.4981,"Unknown Province","Unknown Region"
Getafe,10.15,124.15,"Unknown Province","Unknown Region"
Banate,11.05,122.78,"Unknown Province","Unknown Region"
Vintar,18.2306,120.6489,"Unknown Province","Unknown Region"
"Dupax Del Norte",16.3075,121.1019,"Unknown Province","Unknown Region"
Pandami,5.53,120.75,"Unknown Province","Unknown Region"
Dipaculao,15.98,121.63,"Unknown Province","Unknown Region"
Calape,9.88,123.88,"Unknown Province","Unknown Region"
Dumalinao,7.82,123.37,"Unknown Province","Unknown Region"
Mayantoc,15.6203,120.3775,"Unknown Province","Unknown Region"
Matalom,10.28,124.8,"Unknown Province","Unknown Region"
Diplahan,7.6911,122.9853,"Unknown Province","Unknown Region"
Balindong,7.92,124.2,"Unknown Province","Unknown Region"
Badoc,17.9267,120.4754,"Unknown Province","Unknown Region"
Dolores,14.0157,121.4011,"Unknown Province","Unknown Region"
Lumbang,14.297,121.459,"Unknown Province","Unknown Region"
Penaranda,15.3531,121.0017,"Unknown Province","Unknown Region"
Jimalalud,9.9797,123.1999,"Unknown Province","Unknown Region"
Mallig,17.2086,121.6106,"Unknown Province","Unknown Region"
Igbaras,10.72,122.27,"Unknown Province","Unknown Region"
Catubig,12.4,125.05,"Unknown Province","Unknown Region"
Alubijid,8.5714,124.4751,"Unknown Province","Unknown Region"
Buguey,18.2882,121.8331,"Unknown Province","Unknown Region"
Salug,8.1075,122.7575,"Unknown Province","Unknown Region"
Balimbing,7.9,123.85,"Unknown Province","Unknown Region"
Caramoran,13.98,124.13,"Unknown Province","Unknown Region"
Tamparan,7.879,124.333,"Unknown Province","Unknown Region"
Malangas,7.6317,123.0322,"Unknown Province","Unknown Region"
Bauko,16.9917,120.8644,"Unknown Province","Unknown Region"
"Sergio Osmena Sr",8.3003,123.5083,"Unknown Province","Unknown Region"
Polillo,14.72,121.95,"Unknown Province","Unknown Region"
Claveria,18.6061,121.0822,"Unknown Province","Unknown Region"
Pantabangan,15.8086,121.1433,"Unknown Province","Unknown Region"
Tubao,16.35,120.42,"Unknown Province","Unknown Region"
Sigma,11.4214,122.6662,"Unknown Province","Unknown Region"
Calubian,11.4467,124.4278,"Unknown Province","Unknown Region"
Merida,10.9098,124.5376,"Unknown Province","Unknown Region"
Lemery,11.23,122.93,"Unknown Province","Unknown Region"
Bagac,14.5951,120.3918,"Unknown Province","Unknown Region"
Dasol,15.9896,119.8805,"Unknown Province","Unknown Region"
Dimataling,7.5297,123.3661,"Unknown Province","Unknown Region"
Magsingal,17.685,120.4244,"Unknown Province","Unknown Region"
Ivisan,11.5217,122.6908,"Unknown Province","Unknown Region"
"President Roxas",11.4297,122.9247,"Unknown Province","Unknown Region"
Paracelis,17.1811,121.4036,"Unknown Province","Unknown Region"
Siraway,7.5853,122.1406,"Unknown Province","Unknown Region"
Buenavista,13.7394,122.4675,"Unknown Province","Unknown Region"
Gata,7.85,124.35,"Unknown Province","Unknown Region"
"Tairan Camp",6.65,121.87,"Unknown Province","Unknown Region"
"La Paz",8.28,125.81,"Unknown Province","Unknown Region"
Ganassi,7.8269,124.1034,"Unknown Province","Unknown Region"
"San Narciso",15.02,120.08,"Unknown Province","Unknown Region"
"San Isidro",11.42,124.35,"Metro Manila",NCR
Aglipay,16.4889,121.5874,"Unknown Province","Unknown Region"
Balatan,13.32,123.23,"Unknown Province","Unknown Region"
Gamu,17.05,121.83,"Unknown Province","Unknown Region"
"Mataas Na Kahoy",13.97,121.08,"Unknown Province","Unknown Region"
Anilao,10.9785,122.7531,"Unknown Province","Unknown Region"
Torrijos,13.32,122.08,"Unknown Province","Unknown Region"
Maguing,7.9,124.4,"Unknown Province","Unknown Region"
Candelaria,15.63,119.93,"Unknown Province","Unknown Region"
Pantao-Ragat,8.05,124.15,"Unknown Province","Unknown Region"
"Las Nieves",8.74,125.6,"Unknown Province","Unknown Region"
Calintaan,12.5756,120.9428,"Unknown Province","Unknown Region"
Piagapo,8,124.2,"Unknown Province","Unknown Region"
Candijay,9.818,124.496,"Unknown Province","Unknown Region"
Marogong,7.67,124.15,"Unknown Province","Unknown Region"
Pulupandan,10.52,122.8,"Unknown Province","Unknown Region"
"San Miguel",10.78,122.47,"Unknown Province","Unknown Region"
Dumalag,11.3039,122.6214,"Unknown Province","Unknown Region"
Balete,11.5553,122.3792,"Unknown Province","Unknown Region"
Iguig,17.7517,121.7364,"Unknown Province","Unknown Region"
Dauin,9.2,123.27,"Unknown Province","Unknown Region"
"Santa Maria",17.3719,120.4814,"Unknown Province","Unknown Region"
Balungao,15.9,120.7,"Unknown Province","Unknown Region"
Salay,8.87,124.8,"Unknown Province","Unknown Region"
Agno,16.1161,119.8027,"Unknown Province","Unknown Region"
"Ragan Sur",17.32,121.78,"Unknown Province","Unknown Region"
"San Roque",12.533,124.867,"Unknown Province","Unknown Region"
Padada,6.63,125.35,"Unknown Province","Unknown Region"
Balabagan,7.53,124.12,"Unknown Province","Unknown Region"
Quiapo,14.6,120.983,"Metro Manila",NCR
"San Luis",15.72,121.52,"Unknown Province","Unknown Region"
Bontoc,10.35,124.97,"Unknown Province","Unknown Region"
"Benito Soliven",16.98,121.95,"Unknown Province","Unknown Region"
Makato,11.712,122.2922,"Unknown Province","Unknown Region"
Buenavista,10.08,124.12,"Unknown Province","Unknown Region"
"San Jacinto",12.5683,123.7336,"Unknown Province","Unknown Region"
Pasuquin,18.3342,120.6183,"Unknown Province","Unknown Region"
"West Rembo",14.5667,121.0667,"Metro Manila",NCR
Placer,9.657,125.6016,"Unknown Province","Unknown Region"
"South Ubian",5.18,120.48,"Unknown Province","Unknown Region"
Zamboanguita,9.1,123.199,"Unknown Province","Unknown Region"
Sumilao,8.3281,124.9783,"Unknown Province","Unknown Region"
Kumalarang,7.7478,123.1442,"Unknown Province","Unknown Region"
Manticao,8.4042,124.2867,"Unknown Province","Unknown Region"
Garchitorena,13.88,123.7,"Unknown Province","Unknown Region"
Lavezares,12.53,124.33,"Unknown Province","Unknown Region"
"Bagong Pag-Asa",14.6622,121.0331,"Metro Manila",NCR
Licab,15.54,120.7619,"Unknown Province","Unknown Region"
Oslob,9.55,123.4,"Unknown Province","Unknown Region"
Poona-Piagapo,8.08,124.08,"Unknown Province","Unknown Region"
Hinunangan,10.4,125.2,"Unknown Province","Unknown Region"
Sexmoan,14.936,120.623,"Unknown Province","Unknown Region"
Lugus,5.7,120.82,"Unknown Province","Unknown Region"
"Santo Domingo",17.6414,120.4108,"Unknown Province","Unknown Region"
Dapa,9.7578,126.0528,"Unknown Province","Unknown Region"
Ampatuan,6.8348,124.4581,"Unknown Province","Unknown Region"
"Santo Nino",14.5033,121.0031,"Unknown Province","Unknown Region"
Siquijor,9.18,123.58,"Unknown Province","Unknown Region"
Jimenez,8.3333,123.8333,"Unknown Province","Unknown Region"
Tabuelan,10.85,123.9,"Unknown Province","Unknown Region"
Ponot,8.4428,123.0219,"Unknown Province","Unknown Region"
Baleno,12.4739,123.4982,"Unknown Province","Unknown Region"
Babatngon,11.4207,124.8434,"Unknown Province","Unknown Region"
Tibiao,11.2892,122.0342,"Unknown Province","Unknown Region"
Mabini,9.865,124.523,"Unknown Province","Unknown Region"
Pilar,9.83,124.33,"Unknown Province","Unknown Region"
Santiago,9.27,125.56,"Unknown Province","Unknown Region"
"Dona Remedios Trinidad",15,121.08,"Unknown Province","Unknown Region"
Tudela,8.2472,123.8424,"Unknown Province","Unknown Region"
"Santo Nino",17.8861,121.5691,"Unknown Province","Unknown Region"
Basay,9.42,122.63,"Unknown Province","Unknown Region"
"Saint Bernard",10.28,125.13,"Unknown Province","Unknown Region"
Valencia,9.6097,124.208,"Unknown Province","Unknown Region"
"San Manuel",15.7975,120.6072,"Unknown Province","Unknown Region"
"Datu Piang",7.0178,124.4974,"Unknown Province","Unknown Region"
Libacao,11.48,122.3,"Unknown Province","Unknown Region"
Kolambugan,8.1144,123.8971,"Unknown Province","Unknown Region"
Pinyahan,14.64,121.0461,"Metro Manila",NCR
Cabangan,15.13,120.15,"Unknown Province","Unknown Region"
Bayang,7.793,124.192,"Unknown Province","Unknown Region"
Mainit,9.5369,125.5231,"Unknown Province","Unknown Region"
Cuartero,11.3428,122.6714,"Unknown Province","Unknown Region"
Aloran,8.4146,123.8228,"Unknown Province","Unknown Region"
"Reina Mercedes Viejo",16.9872,121.8272,"Unknown Province","Unknown Region"
"Reina Mercedes",16.9872,121.8272,"Unknown Province","Unknown Region"
Majayjay,14.1463,121.4729,"Unknown Province","Unknown Region"
Caridad,14.4828,120.8958,"Unknown Province","Unknown Region"
Dingalan,15.38,121.4,"Unknown Province","Unknown Region"
Talusan,7.4263,122.8084,"Unknown Province","Unknown Region"
"San Isidro",12.388,124.331,"Metro Manila",NCR
Mahaplag,10.6072,124.9636,"Unknown Province","Unknown Region"
Magdalena,14.2,121.43,"Unknown Province","Unknown Region"
Lapuyan,7.6325,123.1914,"Unknown Province","Unknown Region"
"Leon Postigo",8.1514,122.9244,"Unknown Province","Unknown Region"
Conner,17.8086,121.2889,"Unknown Province","Unknown Region"
Pitogo,7.4536,123.3133,"Unknown Province","Unknown Region"
Villareal,11.57,124.93,"Unknown Province","Unknown Region"
Palanas,12.1464,123.9219,"Unknown Province","Unknown Region"
Macalelon,13.75,122.13,"Unknown Province","Unknown Region"
Zarraga,10.82,122.6,"Unknown Province","Unknown Region"
"Ramon Magsaysay",8.0053,123.4869,"Unknown Province","Unknown Region"
Talisay,14.1356,122.9244,"Unknown Province","Unknown Region"
Taraka,7.8994,124.3481,"Unknown Province","Unknown Region"
Badiangan,10.986,122.5369,"Unknown Province","Unknown Region"
"San Isidro",16.87,121.77,"Metro Manila",NCR
Quezon,17.3119,121.605,"Unknown Province","Unknown Region"
Tarragona,7.0491,126.4471,"Unknown Province","Unknown Region"
Tambo,14.5164,120.9889,"Unknown Province","Unknown Region"
Alitagtag,13.865,121.0063,"Unknown Province","Unknown Region"
"Santa Margarita",12.0378,124.6578,"Unknown Province","Unknown Region"
Labrador,16.0339,120.1392,"Unknown Province","Unknown Region"
Magarao,13.6619,123.1903,"Unknown Province","Unknown Region"
Malitbog,8.5361,124.8808,"Unknown Province","Unknown Region"
Saguiaran,8.03,124.27,"Unknown Province","Unknown Region"
Sapian,11.4939,122.6047,"Unknown Province","Unknown Region"
"San Juan",17.7431,120.4583,"Metro Manila",NCR
"Bien Unido",10.13,124.38,"Unknown Province","Unknown Region"
Bugho,10.8,124.93,"Unknown Province","Unknown Region"
"San Pablo",7.6578,123.4597,"Unknown Province","Unknown Region"
Pantar,8.0667,124.2667,"Unknown Province","Unknown Region"
Macrohon,10.0797,124.9431,"Unknown Province","Unknown Region"
Lauaan,11.1429,122.0417,"Unknown Province","Unknown Region"
Casiguran,16.28,122.12,"Unknown Province","Unknown Region"
Plainview,14.5777,121.0337,"Unknown Province","Unknown Region"
Bubong,8.02,124.48,"Unknown Province","Unknown Region"
Madalum,7.853,124.119,"Unknown Province","Unknown Region"
Kayapa,16.3583,120.8861,"Unknown Province","Unknown Region"
Mabini,16.0697,119.94,"Unknown Province","Unknown Region"
"Santa Josefa",7.98,126.03,"Unknown Province","Unknown Region"
"Del Gallego",13.9233,122.5961,"Unknown Province","Unknown Region"
"San Jose",10.0083,125.5889,"Unknown Province","Unknown Region"
Lagindingan,8.58,124.45,"Unknown Province","Unknown Region"
Pandag,6.7411,124.7827,"Unknown Province","Unknown Region"
"San Pablo",17.4478,121.795,"Unknown Province","Unknown Region"
Infanta,15.8208,119.9083,"Unknown Province","Unknown Region"
Lamut,16.6517,121.2178,"Unknown Province","Unknown Region"
Poro,10.629,124.407,"Unknown Province","Unknown Region"
Sanchez-Mira,18.5611,121.2344,"Unknown Province","Unknown Region"
Manito,13.1235,123.8693,"Unknown Province","Unknown Region"
"Sierra Bullones",9.82,124.28,"Unknown Province","Unknown Region"
Dancagan,7.6119,125.0028,"Unknown Province","Unknown Region"
Buenavista,13.25,121.95,"Unknown Province","Unknown Region"
Burgos,17.07,121.7,"Unknown Province","Unknown Region"
Sinait,17.8667,120.4583,"Unknown Province","Unknown Region"
"Santa Lucia",17.1222,120.4494,"Unknown Province","Unknown Region"
Binidayan,7.8,124.17,"Unknown Province","Unknown Region"
Bobon,12.52,124.57,"Unknown Province","Unknown Region"
Socorro,9.6181,125.9661,"Unknown Province","Unknown Region"
Tubay,9.16,125.52,"Unknown Province","Unknown Region"
"Santo Cristo",14.6603,121.03,"Unknown Province","Unknown Region"
Pura,15.6248,120.648,"Unknown Province","Unknown Region"
Natividad,16.0422,120.7953,"Unknown Province","Unknown Region"
Talisayan,8.9917,124.8833,"Unknown Province","Unknown Region"
"Santa Maria",17.47,121.75,"Unknown Province","Unknown Region"
Tabina,7.4655,123.4086,"Unknown Province","Unknown Region"
Tarangnan,11.9,124.75,"Unknown Province","Unknown Region"
Altavas,11.5383,122.4869,"Unknown Province","Unknown Region"
Alegria,9.7243,123.3402,"Unknown Province","Unknown Region"
Busuanga,12.1335,119.9363,"Unknown Province","Unknown Region"
Tipo-Tipo,6.53,122.17,"Unknown Province","Unknown Region"
Ayuquitan,9.4644,123.2237,"Unknown Province","Unknown Region"
"Lopez Jaena",8.55,123.7667,"Unknown Province","Unknown Region"
Unisan,13.8413,121.9752,"Unknown Province","Unknown Region"
Tumbao,7.12,124.38,"Unknown Province","Unknown Region"
Nagtipunan,16.22,121.6,"Unknown Province","Unknown Region"
"San Miguel",10,124.32,"Unknown Province","Unknown Region"
Talugtug,15.7789,120.8111,"Unknown Province","Unknown Region"
Camalaniugan,18.2756,121.6756,"Unknown Province","Unknown Region"
Allen,12.5013,124.282,"Unknown Province","Unknown Region"
Sarrat,18.1578,120.6447,"Unknown Province","Unknown Region"
Monreal,12.644,123.6648,"Unknown Province","Unknown Region"
Pagudpud,18.5614,120.7878,"Unknown Province","Unknown Region"
Soccorro,14.6179,121.0558,"Unknown Province","Unknown Region"
Camaligan,13.6208,123.1656,"Unknown Province","Unknown Region"
"San Felipe",15.0619,120.07,"Unknown Province","Unknown Region"
Pangil,14.4,121.47,"Unknown Province","Unknown Region"
Quirino,17.1356,121.735,"Unknown Province","Unknown Region"
Paoay,18.0625,120.5203,"Unknown Province","Unknown Region"
Paete,14.37,121.48,"Unknown Province","Unknown Region"
Dimasalang,12.1933,123.8583,"Unknown Province","Unknown Region"
Jabonga,9.3431,125.5156,"Unknown Province","Unknown Region"
Solsona,18.0961,120.7725,"Unknown Province","Unknown Region"
Piat,17.7919,121.4769,"Unknown Province","Unknown Region"
"General Luna",13.6881,122.1708,"Unknown Province","Unknown Region"
Poblacion,10.1614,125.1303,"Metro Manila",NCR
Pamplona,18.4661,121.3425,"Unknown Province","Unknown Region"
Tugaya,7.884,124.172,"Unknown Province","Unknown Region"
Kalayaan,14.328,121.48,"Unknown Province","Unknown Region"
Tuburan,6.6,122.2,"Unknown Province","Unknown Region"
Patian,5.8444,121.1439,"Unknown Province","Unknown Region"
Baroy,8.03,123.78,"Unknown Province","Unknown Region"
Tamilisan,7.9761,122.6639,"Unknown Province","Unknown Region"
Ternate,14.28,120.72,"Unknown Province","Unknown Region"
Burdeos,14.8436,121.9697,"Unknown Province","Unknown Region"
Carrascal,9.3683,125.9494,"Unknown Province","Unknown Region"
"Santo Tomas",17.4,121.77,"Unknown Province","Unknown Region"
Malinao,11.6431,122.3072,"Unknown Province","Unknown Region"
"Garcia Hernandez",9.6144,124.2946,"Unknown Province","Unknown Region"
Ramain,7.97,124.35,"Unknown Province","Unknown Region"
Alicia,9.8957,124.4415,"Unknown Province","Unknown Region"
Bacolod,8.1892,124.0238,"Unknown Province","Unknown Region"
Sagbayan,9.92,124.1,"Unknown Province","Unknown Region"
Lucena,10.88,122.6,"Unknown Province","Unknown Region"
Kauswagan,8.1917,124.0847,"Unknown Province","Unknown Region"
Lagonglong,8.8,124.78,"Unknown Province","Unknown Region"
"San Enrique",10.42,122.85,"Unknown Province","Unknown Region"
"San Fernando",12.32,122.6,"Unknown Province","Unknown Region"
Caibiran,11.57,124.58,"Unknown Province","Unknown Region"
"San Agustin",12.5689,122.1314,"Unknown Province","Unknown Region"
Bontoc,17.09,120.9772,"Unknown Province","Unknown Region"
Balete,14.02,121.1,"Unknown Province","Unknown Region"
Quezon,16.4894,121.2639,"Unknown Province","Unknown Region"
Mina,10.93,122.58,"Unknown Province","Unknown Region"
Cavinti,14.245,121.507,"Unknown Province","Unknown Region"
"General Emilio Aguinaldo",14.18,120.8,"Unknown Province","Unknown Region"
Bulusan,12.7522,124.1356,"Unknown Province","Unknown Region"
"San Nicolas",13.9283,120.951,"Unknown Province","Unknown Region"
Magallanes,14.18,120.75,"Unknown Province","Unknown Region"
Kalawit,7.9051,122.5279,"Unknown Province","Unknown Region"
Catigbian,9.83,124.03,"Unknown Province","Unknown Region"
Baliguian,7.8088,122.1452,"Unknown Province","Unknown Region"
Candoni,9.82,122.6,"Unknown Province","Unknown Region"
Burgos,16.0465,119.8568,"Unknown Province","Unknown Region"
Limbuhan,11.8836,124.0497,"Unknown Province","Unknown Region"
Tangalan,11.7775,122.2603,"Unknown Province","Unknown Region"
Pitogo,10.121,124.553,"Unknown Province","Unknown Region"
Dumaran,10.53,119.77,"Unknown Province","Unknown Region"
Pakil,14.38,121.48,"Unknown Province","Unknown Region"
Cuyo,10.85,121.02,"Unknown Province","Unknown Region"
"Padre Burgos",13.9226,121.8116,"Unknown Province","Unknown Region"
"Maharlika Village",14.4989,121.0533,"Unknown Province","Unknown Region"
Gamay,12.38,125.3,"Unknown Province","Unknown Region"
Barbasa,11.1961,122.0389,"Unknown Province","Unknown Region"
Maigo,8.15,123.97,"Unknown Province","Unknown Region"
Calbiga,11.63,125.02,"Unknown Province","Unknown Region"
Tugatog,14.6629,120.969,"Unknown Province","Unknown Region"
Cajidiocan,12.37,122.68,"Unknown Province","Unknown Region"
Maibog,10.15,125,"Unknown Province","Unknown Region"
Calamba,8.5583,123.6417,"Unknown Province","Unknown Region"
Culion,11.8944,120.0186,"Unknown Province","Unknown Region"
Carmen,9,125.26,"Unknown Province","Unknown Region"
Caba,16.4316,120.3446,"Unknown Province","Unknown Region"
Tubungan,10.78,122.3,"Unknown Province","Unknown Region"
Ramos,15.6667,120.6417,"Unknown Province","Unknown Region"
Viga,13.87,124.3,"Unknown Province","Unknown Region"
Oteiza,8.7437,126.2214,"Unknown Province","Unknown Region"
"General Luna",9.7836,126.1567,"Unknown Province","Unknown Region"
Pitogo,13.785,122.0881,"Unknown Province","Unknown Region"
Lumbatan,7.785,124.256,"Unknown Province","Unknown Region"
Butig,7.7239,124.3011,"Unknown Province","Unknown Region"
"Prieto Diaz",13.0408,124.1931,"Unknown Province","Unknown Region"
Parabcan,13.71,123.745,"Unknown Province","Unknown Region"
Sarangani,5.412,125.422,"Unknown Province","Unknown Region"
Lazi,9.128,123.634,"Unknown Province","Unknown Region"
Piddig,18.1647,120.7172,"Unknown Province","Unknown Region"
Baclayon,9.6227,123.9135,"Unknown Province","Unknown Region"
Naawan,8.4333,124.3,"Unknown Province","Unknown Region"
Magallanes,9.02,125.52,"Unknown Province","Unknown Region"
Ugong,14.5842,121.0729,"Unknown Province","Unknown Region"
Maribojoc,9.75,123.85,"Unknown Province","Unknown Region"
Batad,11.42,123.12,"Unknown Province","Unknown Region"
Salcedo,11.15,125.67,"Unknown Province","Unknown Region"
"Santa Fe",11.1856,124.9161,"Unknown Province","Unknown Region"
"San Agustin",16.52,121.75,"Unknown Province","Unknown Region"
Madamba,7.88,124.07,"Unknown Province","Unknown Region"
Anini-y,10.4325,121.9253,"Unknown Province","Unknown Region"
"San Jose",9.42,123.23,"Unknown Province","Unknown Region"
Gigaquit,9.5947,125.6975,"Unknown Province","Unknown Region"
Looc,12.2605,121.9926,"Unknown Province","Unknown Region"
Bato,13.6,124.3,"Unknown Province","Unknown Region"
Cagwait,8.9181,126.3017,"Unknown Province","Unknown Region"
Guipos,7.735,123.3231,"Unknown Province","Unknown Region"
Can-Avid,12,125.45,"Unknown Province","Unknown Region"
Tigbao,7.8205,123.2277,"Unknown Province","Unknown Region"
"San Fernando",12.4858,123.7628,"Unknown Province","Unknown Region"
MacArthur,10.8356,124.9964,"Unknown Province","Unknown Region"
"Rancheria Payau",7.8509,123.1542,"Unknown Province","Unknown Region"
"Santa Teresita",13.8664,120.9814,"Unknown Province","Unknown Region"
Cabucgayan,11.4719,124.575,"Unknown Province","Unknown Region"
Pandan,14.05,124.17,"Unknown Province","Unknown Region"
Llorente,11.4125,125.5458,"Unknown Province","Unknown Region"
Inopacan,10.5,124.75,"Unknown Province","Unknown Region"
Luna,18.3311,121.3725,"Unknown Province","Unknown Region"
"Krus na Ligas",14.6442,121.0636,"Unknown Province","Unknown Region"
Kitcharao,9.46,125.58,"Unknown Province","Unknown Region"
Mabitac,14.43,121.42,"Unknown Province","Unknown Region"
Linamon,8.18,124.17,"Unknown Province","Unknown Region"
"Dupax del Sur",16.2842,121.0917,"Unknown Province","Unknown Region"
Clarin,9.97,124.02,"Unknown Province","Unknown Region"
"Loyola Heights",14.6403,121.0744,"Unknown Province","Unknown Region"
Aguinaldo,16.9789,121.3272,"Unknown Province","Unknown Region"
Ronda,10.0003,123.4095,"Unknown Province","Unknown Region"
Barcelona,12.8694,124.1419,"Unknown Province","Unknown Region"
Punturin,14.7381,120.9978,"Unknown Province","Unknown Region"
"San Guillermo",16.7244,121.81,"Unknown Province","Unknown Region"
Luisiana,14.185,121.5109,"Unknown Province","Unknown Region"
Hindang,10.4339,124.7278,"Unknown Province","Unknown Region"
Banting,5.7167,120.9,"Unknown Province","Unknown Region"
Tolosa,11.0633,125.0353,"Unknown Province","Unknown Region"
Luna,16.97,121.73,"Unknown Province","Unknown Region"
Banaue,16.9119,121.0614,"Unknown Province","Unknown Region"
Kapay,8.08,124.4,"Unknown Province","Unknown Region"
Lugait,8.3411,124.2592,"Unknown Province","Unknown Region"
"Guadalupe Nuevo",14.5587,121.0446,"Unknown Province","Unknown Region"
Binondo,14.6,120.967,"Unknown Province","Unknown Region"
"Sapang Dalaga",8.55,123.57,"Unknown Province","Unknown Region"
Magsaysay,8.03,123.92,"Unknown Province","Unknown Region"
Kawayan,11.7,124.37,"Unknown Province","Unknown Region"
Samboan,9.5288,123.3064,"Unknown Province","Unknown Region"
"San Martin De Porres",14.4817,121.0425,"Unknown Province","Unknown Region"
Danao,10.02,124.27,"Unknown Province","Unknown Region"
Pinan,8.4822,123.45,"Unknown Province","Unknown Region"
"Del Carmen",9.869,125.97,"Unknown Province","Unknown Region"
"Villa Verde",16.6067,121.1828,"Unknown Province","Unknown Region"
Valderrama,11.0036,122.1294,"Unknown Province","Unknown Region"
Mulundo,7.93,124.38,"Unknown Province","Unknown Region"
Dagohoy,9.92,124.28,"Unknown Province","Unknown Region"
"San Miguel",7.65,123.2678,"Unknown Province","Unknown Region"
Malabuyoc,9.65,123.33,"Unknown Province","Unknown Region"
"San Miguel",11.2942,124.83,"Unknown Province","Unknown Region"
Sinacaban,8.2854,123.8436,"Unknown Province","Unknown Region"
Caoayan,17.5469,120.3831,"Unknown Province","Unknown Region"
"Santa Teresita",18.2519,121.91,"Unknown Province","Unknown Region"
Rizal,17.5,121.6,"Unknown Province","Unknown Region"
Santiago,17.2947,120.4453,"Unknown Province","Unknown Region"
Cervantes,16.9917,120.7333,"Unknown Province","Unknown Region"
Marihatag,8.8008,126.2983,"Unknown Province","Unknown Region"
Tublay,16.4764,120.6333,"Unknown Province","Unknown Region"
Siruma,14.0219,123.2589,"Unknown Province","Unknown Region"
Pastrana,11.13,124.88,"Unknown Province","Unknown Region"
Buruanga,11.8438,121.8888,"Unknown Province","Unknown Region"
Napindan,14.5398,121.0966,"Unknown Province","Unknown Region"
Tadian,16.9961,120.8208,"Unknown Province","Unknown Region"
Pugo,16.28,120.48,"Unknown Province","Unknown Region"
"San Roque",14.48,120.9011,"Unknown Province","Unknown Region"
Espiritu,17.9806,120.6544,"Unknown Province","Unknown Region"
Kapangan,16.5764,120.6053,"Unknown Province","Unknown Region"
Balintawak,14.6506,121.0014,"Unknown Province","Unknown Region"
Cabusao,13.7275,123.1142,"Unknown Province","Unknown Region"
